,Plant Code,Stack Height (m),Annual Plant Generation (MWh),Annual Plant SO2 Emissions (M.Tonnes),Annual Plant NOx Emissions (M.Tonnes),Marginal SO2 Emissions (M.Tonnes per MWh),Marginal NOx Emissions (M.Tonnes per MWh),Marginal Emissions Damages SO2; Annual ($ per M.Tonne),Marginal Emissions Damages NOx; Annual ($ per M.Tonne),Marginal Emissions Damages SO2; Spring ($ per M.Tonne),Marginal Emissions Damages NOx; Spring ($ per M.Tonne),Marginal Emissions Damages SO2; Summer ($ per M.Tonne),Marginal Emissions Damages NOx; Summer ($ per M.Tonne),Marginal Emissions Damages SO2; Fall ($ per M.Tonne),Marginal Emissions Damages NOx; Fall ($ per M.Tonne),Marginal Emissions Damages SO2; Winter ($ per M.Tonne),Marginal Emissions Damages NOx; Winter ($ per M.Tonne),Marginal Health Cost; Annual ($ per MWh),Marginal Health Cost; Spring ($ per MWh),Marginal Health Cost; Summer ($ per MWh),Marginal Health Cost; Fall ($ per MWh),Marginal Health Cost; Winter ($ per MWh)
2074,55223,,1504975.0,2.616695,122.73342600000001,1.7386966560906326e-06,8.15518038505623e-05,23976.0342846,6216.3289118640005,22890.88554408,5123.6328453,20659.76621532,1464.015536484,18714.89022672,5006.859149424,33271.54398468,12960.38500308,0.5486398867278607,0.4576418069526493,0.15531417429971,0.4408579123175206,1.114791897868085
2075,55224,,114761.0,0.441709,121.25683000000001,3.848946941905352e-06,0.0010566031142984116,35568.2346156,11151.482563632,36477.57781812,8664.216579479998,43395.160200000006,3744.045287136,23479.872091200003,6950.044178868,38491.32956364,25030.773551640003,11.91959145363069,9.295038482425666,4.122995579607471,7.433811105785229,26.595744373174984
2076,55225,43.0,5358288.0,10.949304,596.185612,2.0434332757029856e-06,0.00011126419707190057,24037.4693388,7202.9485053359995,20347.05965328,3969.109258224,20483.1400248,1380.524312244,19671.83976648,6869.72911926,35394.3338256,16448.25127944,0.8505492467070505,0.4831976134651662,0.1954588590576264,0.8045529865290411,1.9024274313543235
2077,55226,,7381531.0,14.398625000000001,745.3689720000001,1.950628534920466e-06,0.00010097755763675586,25164.21728136,5409.736014684,25707.287514600008,4820.704530456,21817.318036319997,1366.6217068199999,18634.85225628,3333.76563756,34139.21087856,11861.712799355999,0.595347970510347,0.5369283381552742,0.18055560528513895,0.3729851863692778,1.2643597067670014
2078,55228,,190752.0,1.246218,97.27665700000001,6.533184448917967e-06,0.0005099640213470895,38705.91694548,16180.463006159998,38087.73895716,13431.106197359997,46648.423134,6324.848657471999,28114.141616999997,14101.65833388,41662.39834212,30632.541716999996,8.50432687654849,7.098215151394884,3.530208008361755,7.375013264415005,15.893682291037159
2079,55229,,151435.0,1.492015,111.058522,9.852510978307525e-06,0.0007333742001518803,38339.15961684,16551.53063664,36178.02675468,12388.51528968,46391.08194696002,5937.156316979999,28748.198863199996,14787.237651840001,41785.14305208,32895.10385064,12.516202532959204,9.441861897412396,4.811225909319878,11.127820530280175,24.536109056026916
2080,55230,50.0,4066724.0,8.043276,191.394233,1.977826869981833e-06,4.706349213765183e-05,20687.09258028,5725.1011725,17658.223385759997,3673.7035922279997,17114.8649652,1012.4464638983999,16312.835179679998,4723.0087080719995,31426.471804199995,13383.055611720001,0.3103587415862946,0.20782222881738346,0.08149950599775899,0.2545452469423637,0.6920094529230146
2081,55231,60.0,3928947.0,7.802921,141.73689000000002,1.986008210342364e-06,3.607503231781951e-05,47641.96201956,41356.53059796,64162.209054959996,52389.0127992,63447.51634764,23258.213281919998,34670.27031288,43755.78352344,28227.116901719997,45748.14659328,1.5865555056019638,2.017362003806654,0.9650480841922473,1.6473467461957811,1.7064251527540302
2082,55232,,73105.0,0.515176,13.507044,7.047069283906709e-06,0.00018476224608439916,32835.900259680006,7895.3799119039995,36764.789295719995,6433.436119176,37079.50410648,2431.726825824,22362.349355519997,4352.638144104,34620.82574244,18180.183250439997,1.6901649903424438,1.4477401247946284,0.7105931446541967,0.9617922251565617,3.602986849250302
2083,55233,,101873.0,0.368242,275.82142100000004,3.6147163625298167e-06,0.0027075026847152833,41230.974578999994,12962.1282012,45371.74100076,10977.014114963999,56605.959354119994,4888.548841823999,27196.31064864,9850.228412616,35443.409109479995,26024.7804432,35.244035182826444,29.8843011610145,13.440373601094302,26.767826821318664,70.59028078994169
2084,55234,,18748.0,0.058955,2.434388,3.144602090889695e-06,0.00012984787710689142,32991.6248688,10840.814979011999,32239.641182879997,5090.0102695079995,35720.01452172,2828.9758861319997,28146.1680528,10348.339264512,35630.86782528,24839.909456399997,1.5114023436775745,0.762307871021108,0.4796617455524381,1.432218383988141,3.337454411904527
2085,55236,,141054.0,0.5061060000000001,25.265392000000002,3.5880301161257397e-06,0.0001791185787003559,38935.23331212,18489.79198032,35263.4731404,9755.698541448,48698.1434646,8358.822807636,33448.77521651999,20766.61191036,38147.61662868,34850.96889852,3.451566049682426,1.8739532606002471,1.671950866262275,3.8397012226299596,6.379330812755333
2086,55237,,230943.0,0.670273,83.835824,2.9023308781820622e-06,0.00036301522020585166,35516.4899478,11924.083104588,34633.370976,7173.478775136,40283.05359204,3267.166219872,27502.17062628,10324.589777652,39311.62855344,26741.04690672,4.431704259425031,2.704599479197177,1.3029458150635946,3.8278036306951098,9.82150238480024
2087,55238,,132219.0,0.386382,32.918658,2.9222880221450776e-06,0.0002489707076895151,39431.073036,21491.5248996,37079.45796996,12546.059997960001,49384.46660184,9632.603457948,35370.62639076,27947.3667054,35750.36974632,35580.37532928,5.465989116013678,3.231958292300464,2.542551735048365,7.061438824539318,8.962944102886334
2088,55239,,5092128.0,9.868160000000001,170.518721,1.9379245769155845e-06,3.348673108767101e-05,58927.59686772,55937.98517628,112004.925213,130445.0188044,79743.61963752,33522.05318844,25582.76781072,34259.37502476,18365.686308959997,24357.77743056,1.987377505412744,4.585234363734995,1.277081100975653,1.1968119531717296,0.8512536575805605
2089,55241,,1088349.0,2.2058240000000002,37.67678,2.026761636203093e-06,3.461828880258079e-05,25204.20596268,3684.8068245480003,29527.65777564,3941.205955992,22719.924349439996,1092.9304311936,15383.918070479998,1220.0504208119999,32219.68284036,8317.511405711999,0.17864462455004437,0.19628333000158368,0.0838832523570707,0.0734155927811204,0.3532396290731704
2090,55242,,1335947.96,2.7064880000000002,140.88793800000002,2.025893284046783e-06,0.00010545915126813774,24498.27621324,3460.8491020919996,29205.162553799997,3771.76054752,22693.420428119996,1028.7279343428,14199.94291896,984.7785133247999,31072.593068639995,7887.349163436,0.4146091022248448,0.4569332088053437,0.15446322287899458,0.1326214751957006,0.8947429061470931
2091,55243,,17046.997,1.239869,57.069347,7.273239972999351e-05,0.0033477654158090135,50878.25726184,48454.23289932,74306.37899544,62046.06027612,75281.75501483999,24315.67473792,37432.72890168,77433.58737323999,16386.68944428,28522.468961640003,165.91390289463237,213.12013603918072,86.87859764778425,261.9520580316198,96.67837841017706
2092,55244,,98761.0,0.337404,30.602180000000004,3.4163688095503286e-06,0.00030986097751136587,26889.82144248,6729.414707448,32240.215248239998,6698.012867496,28030.15347372,2104.47736938,17171.392586279995,3756.3409587959995,29873.2086168,14008.811880599998,2.1770485665996655,2.185597280293293,0.7478567568811603,1.2226072914068205,4.442842041255176
2093,55245,18.0,27576.936,0.224029,1.682485,8.123781409218196e-06,6.101058507732693e-05,35208.20095464,14184.22668936,33404.107294199996,9937.653101928001,42621.73637628,6998.914940279999,26338.8472398,14337.74201508,38277.024837959994,25320.1650972,1.1514116975546125,0.877669695872292,0.7732575650151499,1.0887250665747286,1.855752269613487
2094,55247,,389751.0,2.2266850000000002,245.304499,5.713096310208313e-06,0.0006293877347332014,39859.5372378,14470.85000424,41326.76442684,11996.715870972,52514.94121236001,6077.0153764199995,27687.28244688,12505.607611559999,37625.786696159994,27123.03432228,9.335496878952437,7.7866896116287405,4.124821858574957,8.029056157288995,17.285864874333196
2095,55250,,211479.0,0.657575,195.046722,3.1094103906298025e-06,0.0009222982991218986,42709.53218495999,26087.04291804,48212.123799,23121.202363319997,57008.76523764,13909.62606372,34342.059440280005,34964.32958892,31135.09798524,31934.382863040002,24.192836775583114,21.474556892038194,13.006088106977478,32.354325266257625,29.549838795277882
2096,55251,,461137.0,1.3605,161.78521800000001,2.9503162834472184e-06,0.00035083981116240947,32058.51475608,7005.6092618640005,37251.70271664,5772.776410476,35343.04376532,2007.6699138119998,20289.101522279998,3362.53249512,34705.18176504,16691.28515556,2.5524293886179885,2.1352240908452496,0.8086436909656641,1.2395695322130629,5.958358594915992
2097,55253,,67432.0,0.240355,10.693529999999999,3.564405623442876e-06,0.00015858242377506226,42441.224899080014,23537.67493836,48238.48365420001,19296.64828692,53974.078706039996,10418.964745488,34598.66321676,31328.71192656,32836.78850124,32804.82613008,3.883939282450753,3.2320507784780643,1.8446501922263692,5.09150674079801,5.319312472817207
2098,55259,42.0,2772152.0,5.9535480000000005,80.67583599999999,2.1476268256574676e-06,2.9102241146950092e-05,52400.71527684,41942.060567639994,106227.47768483999,103753.10258507999,54933.994564919994,19094.010582839997,22242.543737280008,17856.861432719998,26118.017352,26681.35490868,1.3331451426516263,3.247584791873141,0.6736562208123704,0.5674433711437321,0.8325789793779084
2099,55262,,2533.0,0.008163,2.165916,3.2226608764311093e-06,0.0008550793525463877,41125.33314611999,19599.2124414,42000.80030292,17893.8351702,51681.26263608,7351.970332403999,31231.819936199998,18229.44108324,39414.55604963999,34768.36797672,16.891414886971617,15.436003327821414,6.453069214914118,15.688268242947512,29.856733326371376
2100,55263,,1977.0,0.0063490000000000005,1.67795,3.2114314618108248e-06,0.0008487354577642893,42325.81727772,17318.031074879997,44504.79183683999,15662.28517668,52457.54154252,7130.7857252759995,31401.31491984,16250.495187599998,40735.6039152,30112.713584279998,14.834353493166986,13.436060867770513,6.220614486080083,13.893214642619869,25.688547348507957
2101,55264,,2197.0,0.007256,1.817628,3.3026854802002733e-06,0.0008273227127901684,41654.744292120005,20363.18709744,42577.24584864,17737.18755948,50313.37991148,7197.7619797199995,32997.43155912,20446.582691279993,40551.345109559996,35903.22878892,16.984499709662856,14.81499738062824,6.121041236373328,17.024902397532472,29.837484978271302
2102,55267,,369727.0,1.147355,64.766149,3.1032491541055966e-06,0.000175172895136141,25097.287353599997,4631.41708344,30064.3933344,4122.4554891,26638.1790756,1262.8350552240001,15793.272525,2136.765866976,27555.96125472,10783.449247475999,0.8891818748395713,0.8154397662791979,0.3038793793862657,0.42331392275003765,1.9744810376882882
2103,55269,45.0,3433556.0,6.528586000000001,128.619856,1.9014065883882484e-06,3.745966455767723e-05,30279.163474319997,9252.874533612,35519.201058239996,9653.784844116,33322.65190056,4504.439876556,18034.402107959995,4318.720269408,33900.94402176,18427.739001359998,0.4041825771443365,0.4291639848789981,0.23209471666230574,0.19606854359618314,0.7547563998629271
2104,55270,32.0,2176623.0,4.720935,504.37725800000004,2.168926359778427e-06,0.0002317246753342219,47043.975088800005,27681.51390588,55444.139597639994,32040.81020616,57000.7782486,13448.776338959999,33339.75704964,25134.327755640006,42332.48626488,39975.70736904,6.5165247402386495,7.5449005983364055,3.240043821259344,5.896555416813175,9.355173856681512
2105,55271,53.0,1723985.0,3.4910430000000003,45.822547,2.024984556130129e-06,2.6579434855871717e-05,24575.395723319998,5444.92326918,30547.169284199997,4695.297644316,23004.8527248,1491.4913855879997,13570.715564999999,1991.635335276,30674.78030268,13531.475374799998,0.19448778012889928,0.18665590390002268,0.0862274696050982,0.08041703108538042,0.42177492460394056
2106,55276,,363634.998,1.2162870000000001,63.66142299999999,3.344801811403203e-06,0.00017506957072377282,36367.26117456,8637.517006248,39987.40490496,6865.987354752,52026.19736364,3165.4272947879995,22132.52769744,5962.993188816,31001.27606856,18346.6193148,1.6338076754555662,1.3357754031507085,0.7281873168381721,1.1179675765281272,3.315627892024445
2107,55278,,30435.0,0.271193,24.548862,8.910563495975029e-06,0.0008065997042878265,12625.238223,1528.904102712,7147.528009248,281.1064351044,8923.945737144,194.20090943640002,15040.232938679996,1472.152489488,19083.8832702,4108.943768472,1.3457115839697962,0.29042886959427844,0.23615978124928455,1.3214547132819714,3.484320982213715
2108,55279,,650745.0,1.803116,178.90665700000002,2.770848796379534e-06,0.0002749259033876557,41554.36021176,25674.040493520002,50558.04923256,24324.04343868,53307.74562864,11735.723367492,34214.86136208,34704.92992284,28044.722533559998,31456.728816959996,7.1735996252693175,6.827398326283015,3.374162051528183,9.636088418465484,8.725977273300142
2109,55282,56.0,2928495.0,5.831103000000001,73.861545,1.99116030589091e-06,2.5221673590018085e-05,14584.5082344,3794.5881861,9770.59050996,1111.1066950836,10513.395759515999,701.6586568583999,13298.490440759999,3556.1515354919998,24474.70445436,9681.917580168,0.12474595851562939,0.047478782375629094,0.03863086193136314,0.11617151955873185,0.2929272249403881
2110,55283,45.0,2653816.0,5.776683,328.051016,2.1767458633153168e-06,0.00012361483086996235,9982.638073824,1758.223114224,7169.8849249800005,595.915572186,7345.345727136,329.90519498879996,9553.307434991999,2443.957954224,15751.18143348,3618.25011864,0.23907211902862863,0.08927102001944628,0.05677012580782658,0.32290457160479724,0.4815556954885614
2111,55284,,245748.0,0.753717,242.68871099999998,3.0670320816446114e-06,0.000987551113335612,36367.26117456,8637.517006248,39987.40490496,6865.987354752,52026.19736364,3165.4272947879995,22132.52769744,5962.993188816,31001.27606856,18346.6193148,8.64152909271942,6.903156110038797,3.285587265551082,5.956641734923849,18.213306238549578
2112,55285,,115294.0,0.36552100000000004,142.602168,3.1703384391208565e-06,0.0012368568008742867,28500.75038724,5066.994862392,29018.93716548,4119.895142832,40515.66201948,2279.472212568,17336.75647572,3715.897617396,26928.73093116,9993.18660786,6.357504080041071,5.187720178258854,2.947829069205475,4.650996624893454,12.445514009125283
2113,55286,,189364.002,0.853487,31.359525000000005,4.507123798534845e-06,0.00016560446900567725,28886.52216948,5928.481869179999,31053.194838119998,7596.088857647999,24773.514338639998,2096.0167727519997,21607.578091319996,4483.614042036,37447.94245404,9251.943595464,1.1119782234823066,1.3979068552661684,0.45876704072761676,0.8398945521018586,1.7009457190380592
2114,55292,45.0,2144807.0,4.367205,71.001774,2.0361762153890773e-06,3.3104038731690076e-05,28251.52387656,8034.277370087999,33133.03269492,8167.531659396,28155.919072080007,2785.7731829279996,14589.612402,2873.934164724,36673.340714280006,18204.97786728,0.32349211020648233,0.3378429775120549,0.14955075608234106,0.12484584966604856,0.6773316765292744
2115,55293,45.0,3121340.0,5.512746000000001,73.447953,1.7661472316376943e-06,2.3530904355180786e-05,28251.52387656,8034.277370087999,33133.03269492,8167.531659396,28155.919072080007,2785.7731829279996,14589.612402,2873.934164724,36673.340714280006,18204.97786728,0.2389501630426668,0.25070722026505243,0.11527926084607537,0.09339367350766609,0.4931501121605803
2116,55294,,957055.0,1.789511,57.704247,1.8698099900214722e-06,6.029355366201525e-05,52522.29953796001,21289.2821202,98092.7383152,49340.97659316001,71860.21687884,10807.336439831999,22605.70169736,5065.152305928,17419.8159852,19857.022534199998,1.3818131943150382,3.1583576020062547,0.7859776709836281,0.34766439922891923,1.2298221996870962
2117,55295,39.0,1468625.0,3.0865210000000003,42.895658,2.1016399693590945e-06,2.9208040173631798e-05,15589.11697152,2932.196614092,10685.160056424,870.0812290716002,14244.318777240002,473.5216044816,13587.250097640002,2322.284897556,23622.555142319998,7963.706963051999,0.1184064278157469,0.04786972694662619,0.04376706772532101,0.09638489846131254,0.282250378973343
2118,55296,,14330.0,0.039001,5.800265,2.7216329378925333e-06,0.0004047637822749476,52121.744786519994,33270.168493799996,104245.07647092002,79195.06491576,55502.00850684,12361.48013292,22822.049585999997,15157.71313716,25839.356235360003,25923.860009519998,13.608415493866705,32.33901084654941,5.154535547588728,6.197406541899018,10.563364871643667
2119,55297,48.0,7405770.0,13.866216000000001,177.06454,1.8723530436402969e-06,2.3908997984004364e-05,43473.70946064,22292.348800919997,52080.084525720005,22755.57060192,52270.856096160016,11710.607348087999,31082.62935852,18472.34427864,38357.27965212,36073.42735068,0.6143858547668816,0.6415751964209501,0.3778583839822318,0.4998528978016065,0.934297871105945
2120,55298,59.0,7021403.0,13.17871,154.269816,1.8769339973791563e-06,2.1971366121557185e-05,52222.11779232,48689.74740852,75529.51904448,60325.71600036,67086.17799,31039.45436364,38847.220702679995,58259.35064999999,27336.69030492,44863.80179808,1.1677977349782773,1.4672023148892708,0.8078955442605605,1.352951192375882,1.0370281783197208
2121,55299,48.0,4176244.0,3.551812,77.429683,8.504800006896149e-07,1.8540507451192986e-05,26621.903167080007,9388.29635664,29002.59394992,11448.487827276,23054.29180272,3962.690526036,17705.67134496,4980.582252348,36437.60209476,17035.087975799997,0.19670517477818894,0.23692689998903146,0.0930775073330182,0.10740084173860931,0.34682862740172726
2122,55304,,248843.0,0.654854,107.91758100000001,2.631595021760709e-06,0.00043367738292819175,24942.6458064,3877.543397664,29867.485475280002,3374.877045372,24324.187703879998,1168.8190421196,15503.37882696,1472.0834420039998,29691.64717968,9282.000085008,1.747241815423075,1.5422069708306143,0.5709017945729676,0.6792079091217176,4.103529896111445
2123,55306,39.0,5761071.0,17.352724000000002,248.119827,3.012065638489788e-06,4.3068350832683714e-05,14373.54809244,3023.82833028,9314.581199064,795.06172161,10717.901037263999,391.40036231159996,13543.294685039999,2543.4050397479996,23695.625783040003,8273.22531588,0.1735253696987262,0.06229812712656067,0.04913998955115245,0.15033355311423308,0.4276869506257678
2124,55308,,212523.0,0.541479,125.367354,2.547860702135769e-06,0.0005899001708050423,32835.900259680006,7895.3799119039995,36764.789295719995,6433.436119176,37079.50410648,2431.726825824,22362.349355519997,4352.638144104,34620.82574244,18180.183250439997,4.741147258493758,3.8887566274341174,1.5289494812723632,2.6245981357898525,10.812702246086177
2125,55309,,1053777.999,8.871367000000001,751.640877,8.418629928142959e-06,0.000713281998403157,26863.020032880002,4695.932206416,26222.530358879998,4634.579644992,21765.5818014,1418.7883971479998,19723.004177040002,2249.0022592800005,39302.3550456,10329.949455516,3.575673732967258,3.526520009809392,1.195232601585647,1.7702134991501712,7.699038973467445
2126,55311,,576014.0,4.486022,428.76611,7.78804334616867e-06,0.0007443675153728903,25351.509025559997,5075.9559201,26071.093192800003,5669.735279268,19817.345653679997,1685.813285436,19376.157065759995,3085.7328134879995,35915.552159039995,9633.473565576,3.975815347568998,4.423409566518272,1.4092029936194714,2.447821618590972,7.45055665943441
2127,55313,38.0,2995976.0,22.561625,2331.4362440000004,7.530642768833929e-06,0.0007781892258148931,24405.001027799997,3613.225257972,22785.55168428,3643.64344764,14015.374521959999,632.1202352148,13541.54459376,996.063617076,46942.102693919995,9108.681227411998,2.9955583107094346,3.0070339236895944,0.5974539352600307,0.8771025099085956,7.441781798760222
2128,55317,77.0,4403184.0,8.893135000000001,96.61726800000001,2.0197055131014287e-06,2.1942591542847178e-05,62710.088427719995,35454.25156824,123238.15199399999,86819.5635102,83920.27784807999,22099.32680268,26219.97752796,12147.803346480001,17420.46133956,20563.461828,0.9046140719437834,2.1539509950393114,0.654410749233873,0.3195109201412591,0.4863998454070132
2129,55320,45.0,2841134.0,5.588026999999999,181.078922,1.966829794018867e-06,6.373473479251595e-05,20687.09258028,5725.1011725,17658.223385759997,3673.7035922279997,17114.8649652,1012.4464638983999,16312.835179679998,4723.0087080719995,31426.471804199995,13383.055611720001,0.40557579492813095,0.2688732440215182,0.09819003320235013,0.333104277688026,0.914776021191861
2130,55322,55.0,6578979.0,13.457159,228.72272500000003,2.0454783333401733e-06,3.4765687046576684e-05,12190.79898612,2341.660084428,9281.62103178,673.522954896,11760.535216056,413.0601624263999,12268.07885928,2582.9878899839996,15301.91675448,5644.317885732,0.10634543685689801,0.04240084298738037,0.038416240311250995,0.11489343812664704,0.2275283283866179
2131,55327,38.0,4721930.0,7.853713000000001,131.147665,1.6632421488670947e-06,2.7774165436590546e-05,27683.02118652,8103.594093852,27995.50826304,9101.535985835999,20383.14048504,2876.026554504,18867.23789052,4194.881763347999,43134.28883328,16114.14178392,0.27111413063902434,0.29935087551973644,0.11378133570581939,0.14789012537437915,0.519299607024189
2132,55328,59.0,4298264.0,8.575685,218.136221,1.9951508329874574e-06,5.074984249455129e-05,23512.317810599998,7020.829084296,18838.04372904,2136.40576746,21583.723001640003,1368.966038856,30290.39902464,8853.009021275999,23072.347586399996,15637.81490196,0.40321659067447113,0.14600699484089427,0.11253759377802439,0.5097227282781316,0.8396494567393991
2133,55332,,223658.0,0.64397,39.552456,2.8792620876516825e-06,0.00017684346636382333,27375.343482840002,4826.209321848,34337.59064964,4392.292739268,29316.012167999997,1357.4256297240001,16541.26729008,1822.404322596,28954.071861120003,11514.685573404,0.9323043744995813,0.8756151962356175,0.3244603360879457,0.36990694131433216,2.1196632722831374
2134,55333,43.0,3533557.0,6.872339,98.66980900000001,1.9448784892956306e-06,2.7923650021776927e-05,39404.71082652,23219.55443016,31400.115111000006,10882.319341440001,58601.741878559995,10155.611981064,30698.700423719998,35240.6442366,36629.19013824,35935.768150079995,0.7250120860328011,0.3649434851563752,0.39755502193106207,1.0437526583081922,1.0746971370667344
2135,55334,40.0,1363423.0,2.8370960000000003,70.23989399999999,2.080862652309665e-06,5.151731634276376e-05,35648.97736704,13616.087813159998,35632.54835796,10649.716356936,39309.496644599996,5375.667730836,26538.68254992,12866.83512108,40849.10333976,25407.91369356,0.7756449288175201,0.6227912456056746,0.3587376384919055,0.7180881686224921,1.3939489008808144
2136,55337,,4843502.0,9.758413000000001,218.492672,2.0147432580806206e-06,4.5110474198214434e-05,42643.986222360014,24454.040572559996,50256.10340628,25660.13881608,61613.88441768,13036.91161512,31100.037921480005,28486.93648584,27594.32989968,30181.28055516,1.1890500500297394,1.258794175500583,0.7122374232729521,1.3477178050590122,1.4170873678792488
2137,55340,50.0,3229128.0,6.787988,82.460812,2.1021117775448976e-06,2.553655723774344e-05,26533.430304840007,7406.6437080959995,27538.19079372,5820.76323192,27104.930590919997,2525.4491663520002,16886.45118048,3922.624891608,34211.03459148,17250.49567596,0.24491641733383668,0.20653060863903488,0.12146887101226922,0.13566754297416878,0.5124336889453442
2138,55343,48.0,2638042.0,5.3358810000000005,96.503893,2.0226671902873423e-06,3.6581636304501596e-05,8312.319579168,841.7126049587998,4712.135781096,202.7196880428,6898.600566948,214.7755299108,6493.477848936,303.19250739959995,14961.637601999999,2634.089491884,0.04760428047548364,0.016946900340345628,0.021810413347966868,0.024225422631842547,0.12662171727614469
2139,55345,48.0,751803.0,1.5083410000000002,17.116904,2.006298192478615e-06,2.2767804863774157e-05,27278.36073204,7314.064319520001,30767.927168159997,9391.905432732,31483.01651328,5488.0814107920005,17012.30235624,3154.331472012,29441.653555440007,11136.48924714,0.22125371501839597,0.2755627068552556,0.1881158857617867,0.10594895489765471,0.3126221503582636
2140,55347,,826177.0,2.4189689999999997,121.305808,2.927906489771562e-06,0.00014682786860442738,39939.88596888,12884.8757964,40413.74119631999,10031.318450184,59685.13056408001,5932.5900179519995,26680.15159248,12417.2260572,32814.83949036,23005.400027640004,2.0087991017472056,1.5912047624574381,1.0458220287612265,1.9013118249537446,3.473912633955254
2141,55348,,401519.0,1.300638,68.89572,3.2392937818633737e-06,0.00017158769572548247,41125.33314611999,19599.2124414,42000.80030292,17893.8351702,51681.26263608,7351.970332403999,31231.819936199998,18229.44108324,39414.55604963999,34768.36797672,3.4962007367913195,3.2064148758007485,1.4289184410752136,3.2291168299522037,6.093499471587545
2142,55349,,910204.0,2.5894850000000003,135.94025299999998,2.8449501430448563e-06,0.00014935141243061994,38749.02754584001,10247.885598252,43294.775602199996,8315.810572068,54809.42202516,3753.1961853719995,24070.32610056,7958.12639454,32497.252398,20773.64439468,1.6407752399857314,1.3651495324864114,0.7164752244452078,1.2570362950088705,3.1950261945351435
2143,55350,44.0,4459872.0,7.829224,142.627564,1.7554817716741645e-06,3.198019225663876e-05,41117.000522040005,17773.22695224,44687.41779887999,15538.33964832,53420.5513794,12296.04059988,26682.0819678,14008.13763804,39377.99727288,29108.96219232,0.6405713598758672,0.5753670366713477,0.487008546558918,0.4948228433467656,1.0000375637191983
2144,55357,38.0,2341414.0,4.6737709999999995,104.928109,1.996131824615382e-06,4.481399231404613e-05,27584.36683788,9404.13096642,28943.71455924,11497.107599808,20223.393284759997,3315.3018084,18474.346296959997,4545.837400884,42374.0540712,18124.91939712,0.4764986853563865,0.5730067613658395,0.1889404686978033,0.2405943529264462,0.8968341964247367
2145,55358,39.0,7246613.0,14.342391000000001,258.904057,1.979185448429494e-06,3.5727595360756814e-05,26579.388006359997,5613.182472168,27142.56291636,5772.757640904,21301.017563280002,1960.6982018639999,15423.09688524,1838.728096944,42031.7533284,12779.2627116,0.25315105002206,0.25996691466707694,0.11220969597874533,0.09621850235105492,0.5397609617283999
2146,55364,51.0,3717060.0,7.107252000000001,104.16985700000001,1.912062759277494e-06,2.802479836214643e-05,37577.02426296,15211.492204799999,41915.80503792,14256.037664040003,42080.344343280005,7720.457266799999,25645.737927719998,11997.936073488001,40241.41542371999,26710.560222359996,0.4981486305245548,0.47966823081602883,0.2968245174819972,0.3852759996472079,0.825502176183918
2147,55365,,108099.0,0.409057,112.149643,3.7840960600930627e-06,0.0010374716047326987,25558.821617280006,6675.5550198480005,28863.82176828,8741.162888555999,24908.47813032,3442.993196856,18521.23897668,4305.921756588,29760.78075624,9898.536144372001,7.022415815105698,9.17793176345268,3.6662637509818166,4.53735770210049,10.382067831411222
2148,55369,,402285.0,304.53976200000005,1140.0690690000001,0.0007570249002572804,0.0028339835415190726,,,,,,,,,,,,,,,
2149,55372,,0.0,,,,,16804.478852279997,3919.309944228,11616.528666156,1227.794048028,12711.03727368,777.0888548616,15252.87966312,3494.880774048,27308.12373012,9851.898566016,,,,,
2150,55375,81.0,5989392.0,12.589160000000001,152.30797500000003,2.101909509345857e-06,2.5429622071822988e-05,50878.25726184,48454.23289932,74306.37899544,62046.06027612,75281.75501483999,24315.67473792,37432.72890168,77433.58737323999,16386.68944428,28522.468961640003,1.3391143231674059,1.733993148482853,0.7765738557526164,2.047787071406184,0.7597589446194363
2151,55377,,162311.0,0.458942,55.618147,2.8275471163383874e-06,0.00034266406466598075,35843.037193799995,9469.662539195999,36944.9672904,7385.676030156,53481.74477052,3914.448934104,23138.226723,9184.518801504,29646.97791324,17208.84520284,3.3462609331542117,2.6352694045245464,1.492563135890122,3.2126289707722853,5.980681072319547
2152,55380,41.0,11267495.0,21.680928,441.290873,1.9242012532510554e-06,3.916494952959819e-05,22765.274878919998,5094.463714127999,23344.378683,3253.4844954960004,21268.309842719995,1253.9446162799998,13308.167886840001,1624.8258966839999,32644.448113319995,14170.128070440001,0.24332938469681506,0.1723418387796269,0.09003518606341113,0.08924381756434596,0.6177868386780646
2153,55382,48.0,6325926.0,12.698907,178.266315,2.007438436681049e-06,2.8180271947537797e-05,27457.492956960003,8443.11358086,29690.5081578,8593.849082124,29089.92281028,2385.730007436,16070.491616040003,4882.951571796,34641.0587688,17774.1568146,0.29304846352928515,0.3017788714909123,0.12562674957238873,0.16986342576626767,0.5704203655334263
2154,55386,60.0,3251100.0,6.115901000000001,201.19074,1.8811789855741136e-06,6.188389775768201e-05,29774.595956279998,8176.482776412,33570.19066884,8307.504326675999,28533.349793519996,2345.26163046,18129.437780399996,3647.476023588,38484.965766,18269.37326652,0.5620039683698421,0.5772522856014565,0.19881026897400655,0.2598247506900782,1.2029771361817911
2155,55391,,486777.0,1.4657120000000001,96.972812,3.0110543431591883e-06,0.00019921403846114342,40111.07593608,21837.8342232,39341.1949332,14211.37079436,47003.686109160015,8170.665902856,37202.76149640001,26366.65404336,36772.10556108,38380.723238160004,4.471179776254761,2.9495630438818874,1.7692420046281856,5.364627169266832,7.756701683490106
